ID da Venda,Data da Venda,Produto,Categoria,Preço Unitário,Quantidade Vendida,Desconto,Valor Total,Localização,Forma de Pagamento,id_registro,flag_quantidade_invalida,Valor_Total_Corrigido
4931,2024-07-05 16:34:50.000000000,Smartphone L,Eletrônicos,2719.35,5,0.12,11965.14,Recife,Cartão de Crédito,3934,False,11965.14
4930,2024-07-05 19:28:06.000000000,Livro J,Livros,118.5,1,0.17,98.35,Belo Horizonte,Cartão de Crédito,3935,False,98.35499999999999
4932,2024-07-05 23:15:31.000000000,Cafeteira M,Eletrodomésticos,1122.24,6,0.0,3366.72,São Paulo,Cartão de Débito,3936,False,6733.4400000000005
4937,2024-07-06 01:52:18.000000000,Smartphone P,Eletrônicos,3165.38,2,0.05,6014.22,Curitiba,Pix,3937,False,6014.222
4943,2024-07-06 10:15:15.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.09,1074.91,Brasília,Cartão de Crédito,3938,False,1074.9102
4941,2024-07-06 12:29:49.000000000,Curso Online B,Educação,706.69,5,0.03,3427.45,Fortaleza,Pix,3939,False,3427.4465
4945,2024-07-06 12:35:38.000000000,Air Fryer F,Eletrodomésticos,1139.4,1,0.12,1002.67,Goiânia,Pix,3940,False,1002.6720000000001
4944,2024-07-06 12:59:40.000000000,Curso Online B,Educação,706.69,2,0.01,1399.25,São Paulo,Boleto,3941,False,1399.2462
4942,2024-07-06 14:27:02.000000000,Camisa W,Moda,347.56,2,0.2,556.1,Rio De Janeiro,Cartão de Crédito,3942,False,556.096
4939,2024-07-06 14:33:13.000000000,Jaqueta P,Moda,346.61,3,0.1,935.85,Fortaleza,Cartão de Crédito,3943,False,935.847
4947,2024-07-06 15:59:56.000000000,Cafeteira M,Eletrodomésticos,1122.24,3,0.13,2929.05,Recife,Cartão de Crédito,3944,False,2929.0464
4940,2024-07-06 17:20:10.000000000,Monitor R,Eletrônicos,2873.03,3,0.09,7843.37,Fortaleza,Cartão de Crédito,3945,False,7843.3719
4938,2024-07-06 19:47:55.000000000,Curso Online L,Educação,649.58,5,0.19,2630.8,Florianópolis,Boleto,3946,False,2630.7990000000004
4946,2024-07-06 22:36:47.000000000,Monitor R,Eletrônicos,2873.03,5,0.17,11923.07,Brasília,Boleto,3947,False,11923.0745
4959,2024-07-07 10:34:50.000000000,Mesa R,Móveis,1692.0,5,0.19,6852.6,Fortaleza,Pix,3948,False,6852.6
4960,2024-07-07 11:27:56.000000000,Fone J,Eletrônicos,2617.74,4,0.01,10366.25,Goiânia,Cartão de Crédito,3949,False,10366.250399999999
4948,2024-07-07 11:54:48.000000000,Camisa U,Moda,337.22,2,0.16,566.53,Florianópolis,Pix,3950,False,566.5296000000001
4950,2024-07-07 12:02:08.000000000,Monitor Q,Eletrônicos,2776.1,4,0.16,9327.7,Campinas,Cartão de Crédito,3951,False,9327.696
4952,2024-07-07 13:03:12.000000000,Camisa U,Moda,337.22,5,0.1,1517.49,Porto Alegre,Boleto,3952,False,1517.4900000000002
4953,2024-07-07 13:08:19.000000000,Cafeteira M,Eletrodomésticos,1122.24,3,0.12,2962.71,Belo Horizonte,Cartão de Crédito,3953,False,2962.7136
4954,2024-07-07 14:48:23.000000000,Fone X,Eletrônicos,2957.24,4,0.07,11000.93,Salvador,Cartão de Crédito,3954,False,11000.932799999999
4958,2024-07-07 16:04:07.000000000,Livro F,Livros,123.97,1,0.13,107.85,Belo Horizonte,Cartão de Débito,3955,False,107.8539
4955,2024-07-07 20:02:24.000000000,Mesa R,Móveis,1692.0,3,0.0,5076.0,Porto Alegre,Boleto,3956,False,5076.0
4957,2024-07-07 20:07:40.000000000,Smartphone N,Eletrônicos,2795.97,3,0.03,8136.27,Porto Alegre,Boleto,3957,False,8136.2726999999995
4951,2024-07-07 21:07:19.000000000,Camisa U,Moda,337.22,1,0.09,306.87,Brasília,Cartão de Crédito,3958,False,306.8702
4949,2024-07-07 22:16:39.000000000,Smartphone P,Eletrônicos,3165.38,3,0.14,8166.68,Salvador,Boleto,3959,False,8166.680399999999
4956,2024-07-07 22:48:30.000000000,Tênis L,Moda,340.77,2,0.13,592.94,Fortaleza,Cartão de Débito,3960,False,592.9398
4972,2024-07-08 09:13:26.000000000,Air Fryer I,Eletrodomésticos,1210.71,3,0.01,3595.81,Porto Alegre,Cartão de Crédito,3961,False,3595.8087
4965,2024-07-08 11:00:14.000000000,Tênis Y,Moda,341.81,1,0.12,300.79,Recife,Pix,3962,False,300.7928
4962,2024-07-08 13:02:45.000000000,Livro F,Livros,123.97,4,0.01,490.92,Fortaleza,Cartão de Débito,3963,False,490.9212
4971,2024-07-08 14:31:59.000000000,Cafeteira J,Eletrodomésticos,1092.74,2,0.13,1901.37,Belo Horizonte,Pix,3964,False,1901.3676
4964,2024-07-08 14:49:19.000000000,Mesa R,Móveis,1692.0,4,0.13,5888.16,Porto Alegre,Boleto,3965,False,5888.16
4969,2024-07-08 15:09:42.000000000,Fone C,Eletrônicos,1626.54,1,0.11,1447.62,Salvador,Cartão de Débito,3966,False,1447.6206
4963,2024-07-08 15:27:39.000000000,Monitor Q,Eletrônicos,2776.1,3,0.2,6662.64,Recife,Pix,3967,False,6662.639999999999
4970,2024-07-08 15:53:08.000000000,Fone J,Eletrônicos,2617.74,1,0.13,2277.43,Belo Horizonte,Pix,3968,False,2277.4338
4966,2024-07-08 18:07:31.000000000,Cadeira D,Móveis,1723.34,4,0.14,5928.29,Goiânia,Cartão de Crédito,3969,False,5928.2896
4973,2024-07-08 19:20:19.000000000,Notebook S,Eletrônicos,2936.46,1,0.08,2701.54,Recife,Cartão de Débito,3970,False,2701.5432
4967,2024-07-08 19:40:52.000000000,Curso Online B,Educação,706.69,1,0.05,671.36,Porto Alegre,Cartão de Débito,3971,False,671.3555
4961,2024-07-08 20:04:32.000000000,Cafeteira J,Eletrodomésticos,1092.74,4,0.1,3933.86,Curitiba,Cartão de Débito,3972,False,3933.864
4968,2024-07-08 21:14:06.000000000,Livro J,Livros,118.5,2,0.11,210.93,Campinas,Boleto,3973,False,210.93
4979,2026-01-15 10:00:00.000000000,Monitor Q,Eletrônicos,2776.1,5,0.07,12908.86,Curitiba,Cartão de Débito,3974,False,12908.865
4974,2024-07-09 11:26:16.000000000,Camisa V,Moda,301.91,4,0.2,966.11,Belo Horizonte,Pix,3975,False,966.1120000000001
4984,2024-07-09 11:54:24.000000000,Livro F,Educação,123.97,3,0.12,327.28,Rio De Janeiro,Cartão de Crédito,3976,False,327.2808
4975,2024-07-09 12:40:42.000000000,Jaqueta F,Moda,367.85,3,0.03,1070.44,Campinas,Pix,3977,False,1070.4435
4982,2024-07-09 12:42:09.000000000,Smartphone P,Eletrônicos,3165.38,2,0.13,5507.76,Florianópolis,Cartão de Débito,3978,False,5507.7612
4983,2024-07-09 16:24:21.000000000,Curso Online B,Educação,706.69,4,0.07,2628.89,Recife,Cartão de Crédito,3979,False,2628.8868
4976,2024-07-09 17:42:15.000000000,Livro F,Livros,123.97,5,0.15,526.87,Florianópolis,Boleto,3980,False,526.8725000000001
9484,2024-07-09 18:25:49.000000000,Mesa C,Móveis,1682.78,5,0.18,6899.4,Rio De Janeiro,Cartão de Crédito,3981,False,6899.398
4978,2024-07-09 19:19:57.000000000,Notebook S,Eletrônicos,2936.46,6,0.2,2349.17,Fortaleza,Cartão de Crédito,3982,False,14095.008000000002
4981,2024-07-09 20:42:27.000000000,Notebook H,Eletrônicos,2924.86,1,0.17,2427.63,Goiânia,Pix,3983,False,2427.6338
4977,2024-07-09 21:42:05.000000000,Calça M,Moda,359.68,3,0.1,971.14,Fortaleza,Boleto,3984,False,971.136
4980,2024-07-09 22:20:00.000000000,Cadeira D,Móveis,1723.34,2,0.2,2757.34,Brasília,Cartão de Crédito,3985,False,2757.344
4988,2024-07-10 08:50:41.000000000,Livro A,Livros,124.86,2,0.19,202.27,Brasília,Cartão de Débito,3986,False,202.2732
4990,2024-07-10 10:19:30.000000000,Jaqueta P,Moda,346.61,3,0.19,842.26,Porto Alegre,Boleto,3987,False,842.2623
4995,2024-07-10 12:00:56.000000000,Curso Online B,Educação,706.69,5,0.12,3109.44,Porto Alegre,Pix,3988,False,3109.436
4991,2024-07-10 13:46:13.000000000,Tênis E,Moda,338.84,5,0.19,1372.3,Brasília,Cartão de Crédito,3989,False,1372.302
4993,2024-07-10 13:48:47.000000000,Calça K,Eletrodomésticos,355.99,2,0.11,633.66,Curitiba,Cartão de Crédito,3990,False,633.6622
4992,2024-07-10 14:19:38.000000000,Mesa F,Móveis,1613.02,3,0.06,4548.72,São Paulo,Cartão de Débito,3991,False,4548.716399999999
4989,2024-07-10 14:41:25.000000000,Curso Online B,Educação,706.69,3,0.06,1992.87,Rio De Janeiro,Pix,3992,False,1992.8658
4986,2024-07-10 15:42:10.000000000,Monitor R,Eletrônicos,2873.03,1,0.0,2873.03,Salvador,Pix,3993,False,2873.03
4994,2024-07-10 16:13:39.000000000,Monitor R,Eletrônicos,2873.03,5,0.12,12641.33,Recife,Boleto,3994,False,12641.332000000002
4987,2024-07-10 16:42:12.000000000,Livro F,Livros,123.97,5,0.05,588.86,Campinas,Boleto,3995,False,588.8575
5004,2024-07-11 01:54:10.000000000,Mesa C,Móveis,1682.78,1,0.01,1665.95,Florianópolis,Boleto,3996,False,1665.9522
5007,2024-07-11 08:15:25.000000000,Livro J,Livros,118.5,1,0.13,103.1,Fortaleza,Boleto,3997,False,103.095
5002,2024-07-11 11:09:27.000000000,Monitor R,Eletrônicos,2873.03,1,0.02,2815.57,Brasília,Pix,3998,False,2815.5694000000003
5010,2024-07-11 12:55:47.000000000,Calça K,Moda,355.99,3,0.12,939.81,Campinas,Cartão de Débito,3999,False,939.8136000000001
5008,2024-07-11 13:03:41.000000000,Mesa C,Móveis,1682.78,4,0.03,6529.19,Porto Alegre,Cartão de Crédito,4000,False,6529.1864
4999,2024-07-11 13:41:43.000000000,Livro A,Roupas,124.86,3,0.1,337.12,Brasília,Cartão de Crédito,4001,False,337.122
4998,2024-07-11 14:00:41.000000000,Cafeteira M,Eletrodomésticos,1122.24,4,0.05,4264.51,Salvador,Boleto,4002,False,4264.512
4996,2024-07-11 14:16:01.000000000,Monitor W,Eletrônicos,2892.83,3,0.11,7723.86,Recife,Cartão de Débito,4003,False,7723.8561
5001,2024-07-11 14:30:47.000000000,Tênis Y,Moda,341.81,4,0.12,1203.17,Florianópolis,Cartão de Débito,4004,False,1203.1712
5005,2024-07-11 15:10:59.000000000,Jaqueta F,Moda,367.85,1,0.15,312.67,Fortaleza,Pix,4005,False,312.6725
5003,2024-07-11 16:10:27.000000000,Jaqueta F,Moda,367.85,1,0.12,323.71,São Paulo,Cartão de Crédito,4006,False,323.708
5000,2024-07-11 16:35:19.000000000,Cafeteira J,Eletrodomésticos,1092.74,5,0.17,4534.87,São Paulo,Cartão de Débito,4007,False,4534.870999999999
5006,2024-07-11 17:32:32.000000000,Jaqueta P,Moda,346.61,5,0.17,1438.43,Belo Horizonte,Cartão de Débito,4008,False,1438.4315000000001
4997,2024-07-11 18:02:02.000000000,Camisa U,Moda,337.22,3,0.18,829.56,Florianópolis,Cartão de Débito,4009,False,829.5612000000001
5009,2024-07-11 18:06:17.000000000,Camisa V,Moda,301.91,1,0.16,253.6,Campinas,Cartão de Débito,4010,False,253.6044
5011,2024-07-12 09:04:11.000000000,Calça M,Moda,359.68,3,0.13,938.76,Brasília,Cartão de Débito,4011,False,938.7647999999999
5016,2024-07-12 12:09:46.000000000,Smartphone P,Eletrônicos,3165.38,2,0.19,5127.92,Goiânia,Boleto,4012,False,5127.9156
5015,2024-07-12 12:13:40.000000000,Jaqueta P,Moda,346.61,1,0.0,346.61,Porto Alegre,Boleto,4013,False,346.61
5021,2024-07-12 12:55:47.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.07,3099.08,São Paulo,Pix,4014,False,3099.0762
5022,2024-07-12 13:09:28.000000000,Smartphone P,Eletrônicos,3165.38,5,0.19,12819.79,Recife,Boleto,4015,False,12819.789000000002
5020,2024-07-12 13:34:22.000000000,Air Fryer C,Eletrodomésticos,1110.78,2,0.11,1977.19,Campinas,Pix,4016,False,1977.1884
5013,2024-07-12 15:40:31.000000000,Cafeteira M,Eletrodomésticos,1122.24,4,0.04,4309.4,Brasília,Cartão de Débito,4017,False,4309.4016
5025,2024-07-12 16:22:14.000000000,Mesa C,Móveis,1682.78,5,0.04,8077.34,Rio De Janeiro,Cartão de Débito,4018,False,8077.343999999999
5014,2024-07-12 16:42:20.000000000,Camisa V,Eletrodomésticos,301.91,3,0.18,742.7,Rio De Janeiro,Cartão de Débito,4019,False,742.6986
5017,2024-07-12 17:03:53.000000000,Cafeteira J,Eletrodomésticos,1092.74,3,0.14,2819.27,Florianópolis,Cartão de Crédito,4020,False,2819.2692
5024,2024-07-12 17:18:49.000000000,Jaqueta P,Moda,346.61,5,0.06,1629.07,Curitiba,Cartão de Crédito,4021,False,1629.067
5012,2024-07-12 19:04:02.000000000,Fone C,Eletrônicos,1626.54,4,0.2,5204.93,São Paulo,Pix,4022,False,5204.928
5023,2024-07-12 20:00:06.000000000,Calça C,Moda,326.14,2,0.1,587.05,Fortaleza,Cartão de Crédito,4023,False,587.052
5018,2024-07-12 20:33:09.000000000,Mesa F,Móveis,1613.02,1,0.11,1435.59,Porto Alegre,Boleto,4024,False,1435.5878
5019,2024-07-12 20:40:32.000000000,Monitor W,Eletrônicos,2892.83,5,0.09,13162.38,Curitiba,Cartão de Débito,4025,False,13162.3765
5036,2024-07-13 07:56:19.000000000,Fone J,Eletrônicos,2617.74,4,0.09,9528.57,Porto Alegre,Boleto,4026,False,9528.5736
5038,2024-07-13 08:03:02.000000000,Camisa U,Moda,337.22,4,0.11,1200.5,Goiânia,Cartão de Crédito,4027,False,1200.5032
5040,2024-07-13 11:20:21.000000000,Cadeira O,Móveis,1701.19,5,0.07,7910.53,Rio De Janeiro,Cartão de Débito,4028,False,7910.5335000000005
5028,2024-07-13 11:54:41.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.02,3265.69,Porto Alegre,Boleto,4029,False,3265.6932
5030,2024-07-13 12:06:01.000000000,Fone C,Eletrônicos,1626.54,4,0.02,6376.04,Recife,Cartão de Crédito,4030,False,6376.0368
5037,2024-07-13 13:49:53.000000000,Smartphone P,Eletrônicos,3165.38,3,0.15,8071.72,Belo Horizonte,Cartão de Crédito,4031,False,8071.718999999999
5032,2024-07-13 14:11:36.000000000,Cafeteira L,Eletrodomésticos,1181.22,4,0.14,4063.4,Rio De Janeiro,Boleto,4032,False,4063.3968
5042,2024-07-13 14:37:54.000000000,Monitor R,Eletrônicos,2873.03,1,0.2,2298.42,Fortaleza,Cartão de Débito,4033,False,2298.4240000000004
5029,2024-07-13 15:27:44.000000000,Mesa R,Móveis,1692.0,2,0.17,2808.72,São Paulo,Pix,4034,False,2808.72
5027,2024-07-13 16:02:41.000000000,Jaqueta J,Moda,323.03,5,0.18,1324.42,Goiânia,Boleto,4036,False,1324.423
5034,2024-07-13 16:32:37.000000000,Cadeira O,Móveis,1701.19,1,0.07,1582.11,Brasília,Pix,4037,False,1582.1067
5035,2024-07-13 16:36:00.000000000,Monitor W,Eletrônicos,2892.83,5,0.09,13162.38,Brasília,Cartão de Crédito,4038,False,13162.3765
5031,2024-07-13 17:54:30.000000000,Monitor Q,Eletrônicos,2776.1,1,0.15,2359.68,Belo Horizonte,Cartão de Crédito,4039,False,2359.685
5033,2024-07-13 18:14:59.000000000,Fone C,Eletrônicos,1626.54,6,0.04,7807.39,Curitiba,Cartão de Débito,4040,False,9368.8704
5039,2024-07-13 19:10:14.000000000,Curso Online O,Educação,731.98,5,0.01,3623.3,Porto Alegre,Boleto,4041,False,3623.301
5041,2024-07-13 19:31:56.000000000,Smartphone P,Eletrônicos,3165.38,1,0.08,2912.15,Goiânia,Pix,4042,False,2912.1496
5050,2024-07-14 12:36:21.000000000,Notebook Y,Eletrônicos,2957.81,4,0.01,11712.93,Fortaleza,Cartão de Crédito,4043,False,11712.927599999999
5044,2024-07-14 12:48:55.000000000,Livro F,Livros,123.97,3,0.16,312.4,Porto Alegre,Pix,4044,False,312.40439999999995
5054,2024-07-14 13:54:13.000000000,Cadeira O,Móveis,1701.19,4,0.18,5579.9,Rio De Janeiro,Pix,4045,False,5579.903200000001
5045,2024-07-14 14:59:02.000000000,Notebook S,Eletrônicos,2936.46,2,0.0,5872.92,São Paulo,Cartão de Débito,4046,False,5872.92
5048,2024-07-14 16:00:28.000000000,Cadeira D,Móveis,1723.34,2,0.0,3446.68,Goiânia,Boleto,4047,False,3446.68
5052,2024-07-14 16:17:12.000000000,Livro A,Livros,124.86,4,0.2,399.55,Rio De Janeiro,Cartão de Débito,4048,False,399.552
5046,2024-07-14 17:15:19.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.14,1015.85,Curitiba,Boleto,4049,False,1015.8492
5047,2024-07-14 17:33:52.000000000,Monitor Q,Eletrônicos,2776.1,1,0.18,2276.4,São Paulo,Cartão de Crédito,4050,False,2276.402
5043,2024-07-14 17:38:19.000000000,Air Fryer F,Eletrodomésticos,1139.4,4,0.09,4147.42,Florianópolis,Cartão de Débito,4051,False,4147.416
5049,2024-07-14 17:55:18.000000000,Notebook H,Eletrônicos,2924.86,2,0.15,4972.26,Campinas,Cartão de Crédito,4052,False,4972.262
5051,2024-07-14 18:04:09.000000000,Calça K,Moda,355.99,1,0.2,284.79,Campinas,Pix,4053,False,284.79200000000003
5053,2024-07-14 19:35:10.000000000,Cadeira O,Móveis,1701.19,4,0.12,5988.19,Salvador,Pix,4054,False,5988.1888
5065,2024-07-15 06:12:47.000000000,Air Fryer C,Eletrodomésticos,1110.78,4,0.15,3776.65,Belo Horizonte,Cartão de Débito,4055,False,3776.6519999999996
5063,2024-07-15 10:53:17.000000000,Calça M,Móveis,359.68,3,0.0,1079.04,Curitiba,Pix,4056,False,1079.04
5060,2024-07-15 11:51:22.000000000,Jaqueta J,Moda,323.03,2,0.16,542.69,Campinas,Boleto,4057,False,542.6904
5062,2024-07-15 12:37:07.000000000,Camisa U,Moda,337.22,1,0.11,300.13,Recife,Cartão de Débito,4058,False,300.1258
5058,2024-07-15 13:25:03.000000000,Mesa C,Móveis,1682.78,2,0.02,3298.25,Recife,Boleto,4059,False,3298.2488
5069,2024-07-15 14:42:11.000000000,Camisa W,Moda,347.56,1,0.17,288.47,Goiânia,Cartão de Débito,4060,False,288.4748
5067,2024-07-15 14:46:27.000000000,Cafeteira L,Eletrodomésticos,1181.22,3,0.14,3047.55,Rio De Janeiro,Cartão de Débito,4061,False,3047.5476
5066,2024-07-15 15:14:34.000000000,Jaqueta F,Moda,367.85,1,0.12,323.71,Belo Horizonte,Cartão de Débito,4062,False,323.708
5064,2024-07-15 15:45:17.000000000,Fone J,Eletrônicos,2617.74,5,0.0,13088.7,Goiânia,Pix,4063,False,13088.699999999999
5072,2024-07-15 16:00:51.000000000,Fone C,Eletrônicos,1626.54,4,0.12,5725.42,Fortaleza,Pix,4064,False,5725.4208
5057,2024-07-15 16:12:00.000000000,Camisa U,Moda,337.22,2,0.07,627.23,Brasília,Boleto,4065,False,627.2292
5070,2024-07-15 16:20:14.000000000,Air Fryer I,Eletrodomésticos,1210.71,3,0.06,3414.2,Curitiba,Cartão de Crédito,4066,False,3414.2021999999997
5059,2024-07-15 16:34:18.000000000,Cadeira C,Móveis,1791.17,2,0.06,3367.4,Brasília,Cartão de Débito,4067,False,3367.3995999999997
5068,2024-07-15 17:03:04.000000000,Smartphone N,Eletrônicos,2795.97,3,0.03,8136.27,São Paulo,Pix,4068,False,8136.2726999999995
5056,2024-07-15 17:37:25.000000000,Jaqueta F,Moda,367.85,2,0.07,684.2,Rio De Janeiro,Cartão de Crédito,4069,False,684.201
5071,2024-07-15 20:14:39.000000000,Fone X,Eletrônicos,2957.24,1,0.11,2631.94,São Paulo,Pix,4070,False,2631.9436
5061,2024-07-15 20:33:34.000000000,Air Fryer I,Eletrodomésticos,1210.71,3,0.03,3523.17,Salvador,Cartão de Crédito,4071,False,3523.1661
5055,2024-07-15 21:46:57.000000000,Curso Online L,Educação,649.58,5,0.07,3020.55,Rio De Janeiro,Cartão de Débito,4072,False,3020.547
5083,2024-07-16 07:41:01.000000000,Fone J,Eletrônicos,2617.74,1,0.2,2094.19,São Paulo,Pix,4073,False,2094.192
5085,2024-07-16 07:51:52.000000000,Curso Online O,Educação,731.98,2,0.01,1449.32,Goiânia,Cartão de Crédito,4074,False,1449.3204
5077,2024-07-16 11:28:27.000000000,Tênis Y,Moda,341.81,4,0.16,1148.48,Fortaleza,Pix,4075,False,1148.4816
5076,2024-07-16 12:06:50.000000000,Camisa V,Moda,301.91,2,0.13,525.32,Porto Alegre,Cartão de Crédito,4076,False,525.3234
5082,2024-07-16 12:20:39.000000000,Mesa F,Móveis,1613.02,4,0.14,5548.79,Brasília,Boleto,4077,False,5548.7888
5075,2024-07-16 13:22:40.000000000,Smartphone N,Eletrônicos,2795.97,2,0.13,4864.99,Brasília,Cartão de Débito,4078,False,4864.9878
5073,2024-07-16 14:34:20.000000000,Livro J,Livros,118.5,5,0.04,568.8,Rio De Janeiro,Cartão de Débito,4079,False,568.8
5079,2024-07-16 14:45:42.000000000,Cadeira O,Móveis,1701.19,1,0.07,1582.11,Salvador,Cartão de Crédito,4080,False,1582.1067
5084,2024-07-16 16:34:32.000000000,Air Fryer C,Eletrodomésticos,1110.78,5,0.08,5109.59,Rio De Janeiro,Pix,4081,False,5109.588
5078,2024-07-16 16:38:31.000000000,Calça M,Moda,359.68,1,0.13,312.92,São Paulo,Boleto,4082,False,312.9216
5074,2024-07-16 19:12:35.000000000,Notebook S,Eletrônicos,2936.46,3,0.16,7399.88,Rio De Janeiro,Cartão de Débito,4083,False,7399.8792
5080,2024-07-16 21:30:53.000000000,Air Fryer F,Eletrodomésticos,1139.4,2,0.17,1891.4,Salvador,Cartão de Débito,4084,False,1891.404
5081,2024-07-16 22:46:26.000000000,Curso Online O,Educação,731.98,5,0.13,3184.11,Salvador,Cartão de Crédito,4085,False,3184.1130000000003
5086,2024-07-17 05:14:36.000000000,Tênis E,Moda,338.84,1,0.09,308.34,Fortaleza,Cartão de Crédito,4086,False,308.3444
5094,2024-07-17 05:25:54.000000000,Monitor Q,Eletrônicos,2776.1,4,0.07,10327.09,Belo Horizonte,Cartão de Crédito,4087,False,10327.091999999999
5093,2024-07-17 07:53:34.000000000,Notebook Y,Eletrônicos,2957.81,5,0.16,12422.8,Salvador,Cartão de Débito,4088,False,12422.802
5099,2024-07-17 10:07:18.000000000,Camisa V,Moda,301.91,1,0.07,280.78,Florianópolis,Cartão de Crédito,4089,False,280.7763
5087,2024-07-17 11:13:47.000000000,Curso Online L,Educação,649.58,3,0.18,1597.97,São Paulo,Boleto,4090,False,1597.9668000000004
5092,2024-07-17 11:51:32.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.08,1086.72,Salvador,Boleto,4091,False,1086.7224
5100,2024-07-17 11:55:57.000000000,Camisa W,Moda,347.56,1,0.11,309.33,Fortaleza,Pix,4092,False,309.3284
5097,2024-07-17 12:14:29.000000000,Curso Online O,Educação,731.98,4,0.16,2459.45,Porto Alegre,Cartão de Crédito,4093,False,2459.4528
5101,2024-07-17 12:21:26.000000000,Smartphone N,Eletrônicos,2795.97,2,0.08,5144.58,São Paulo,Boleto,4094,False,5144.5848
5088,2024-07-17 12:40:30.000000000,Curso Online L,Educação,649.58,5,0.13,2825.67,Goiânia,Boleto,4095,False,2825.6730000000002
5095,2024-07-17 14:40:06.000000000,Livro F,Livros,123.97,2,0.08,228.1,Campinas,Pix,4096,False,228.1048
5098,2024-07-17 14:47:05.000000000,Air Fryer F,Eletrodomésticos,1139.4,5,0.01,5640.03,Rio De Janeiro,Cartão de Crédito,4097,False,5640.03
5096,2024-07-17 16:13:01.000000000,Air Fryer F,Eletrodomésticos,1139.4,5,0.0,5697.0,Belo Horizonte,Boleto,4098,False,5697.0
5089,2024-07-17 18:15:29.000000000,Air Fryer I,Eletrodomésticos,1210.71,3,0.0,3632.13,Curitiba,Cartão de Crédito,4099,False,3632.13
5090,2024-07-17 18:58:05.000000000,Cadeira O,Móveis,1701.19,5,0.09,7740.41,Salvador,Pix,4100,False,7740.414500000001
5091,2024-07-17 21:58:54.000000000,Curso Online O,Educação,731.98,2,0.04,1405.4,Campinas,Cartão de Débito,4101,False,1405.4016
5110,2024-07-18 05:37:52.000000000,Cadeira O,Móveis,1701.19,5,0.05,8080.65,Porto Alegre,Cartão de Débito,4102,False,8080.6525
5107,2024-07-18 10:28:29.000000000,Cadeira O,Móveis,1701.19,4,0.2,5443.81,Belo Horizonte,Cartão de Débito,4103,False,5443.808000000001
5104,2024-07-18 10:37:28.000000000,Mesa F,Móveis,1613.02,4,0.09,5871.39,Goiânia,Pix,4104,False,5871.3928000000005
5108,2024-07-18 12:07:50.000000000,Mesa R,Móveis,1692.0,3,0.15,4314.6,Rio De Janeiro,Pix,4105,False,4314.599999999999
5106,2024-07-18 14:29:10.000000000,Cadeira C,Móveis,1791.17,5,0.03,8687.17,Salvador,Cartão de Débito,4106,False,8687.174500000001
5102,2024-07-18 17:33:21.000000000,Cafeteira J,Eletrodomésticos,1092.74,2,0.0,2185.48,Salvador,Pix,4108,False,2185.48
