ID da Venda,Data da Venda,Produto,Categoria,Preço Unitário,Quantidade Vendida,Desconto,Valor Total,Localização,Forma de Pagamento,id_registro,flag_quantidade_invalida
2638,2024-01-11 12:10:46.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.12,1039.47,Campinas,Cartão de Crédito,1639,False
2640,2024-01-11 14:35:37.000000000,Fone X,Eletrônicos,2957.24,4,0.15,10054.62,Curitiba,Cartão de Débito,1640,False
2643,2024-01-11 15:24:00.000000000,Camisa U,Moda,337.22,3,0.13,880.14,Rio De Janeiro,Cartão de Débito,1641,False
2642,2024-01-11 16:26:40.000000000,Tênis L,Moda,340.77,2,0.14,586.12,Goiânia,Boleto,1642,False
2637,2024-01-11 16:41:39.000000000,Cafeteira J,Eletrodomésticos,1092.74,2,0.0,2185.48,Belo Horizonte,Boleto,1643,False
2641,2024-01-11 17:49:54.000000000,Mesa R,Móveis,1692.0,2,0.05,3214.8,Florianópolis,Cartão de Débito,1644,False
2645,2024-01-11 20:01:12.000000000,Curso Online B,Educação,706.69,2,0.09,1286.18,Salvador,Cartão de Débito,1645,False
2639,2024-01-11 20:58:01.000000000,Calça C,Moda,326.14,3,0.03,949.07,Recife,Boleto,1646,False
2647,2024-01-12 08:24:36.000000000,Mesa C,Móveis,1682.78,5,0.13,7320.09,São Paulo,Cartão de Crédito,1647,False
2656,2024-01-12 10:02:20.000000000,Jaqueta J,Moda,323.03,5,0.05,1534.39,Brasília,Pix,1648,False
2648,2024-01-12 11:54:33.000000000,Tênis E,Moda,338.84,1,0.2,271.07,Rio De Janeiro,Pix,1649,False
2655,2024-01-12 12:00:44.000000000,Fone X,Eletrônicos,2957.24,3,0.18,7274.81,São Paulo,Cartão de Débito,1650,False
2651,2024-01-12 16:01:41.000000000,Fone C,Eletrônicos,1626.54,5,0.06,7644.74,Brasília,Pix,1651,False
2652,2024-01-12 16:36:36.000000000,Monitor R,Eletrônicos,2873.03,4,0.12,10113.07,Goiânia,Cartão de Crédito,1652,False
2650,2024-01-12 17:25:07.000000000,Cadeira D,Móveis,1723.34,3,0.02,5066.62,Salvador,Boleto,1653,False
2653,2024-01-12 18:25:11.000000000,Monitor R,Eletrônicos,2873.03,2,0.09,5228.91,Rio De Janeiro,Pix,1654,False
2649,2024-01-12 18:40:05.000000000,Smartphone N,Eletrônicos,2795.97,1,0.16,2348.61,Curitiba,Cartão de Crédito,1655,False
2654,2024-01-12 18:42:10.000000000,Camisa W,Moda,347.56,4,0.1,1251.22,Recife,Boleto,1656,False
2661,2024-01-13 05:07:57.000000000,Tênis Y,Moda,341.81,3,0.11,912.63,Salvador,Cartão de Débito,1657,False
2660,2024-01-13 09:54:54.000000000,Notebook H,Eletrônicos,2924.86,3,0.09,7984.87,Brasília,Boleto,1658,False
2665,2024-01-13 10:33:45.000000000,Cafeteira L,Eletrodomésticos,1181.22,4,0.08,4346.89,Fortaleza,Cartão de Débito,1659,False
2664,2024-01-13 11:01:42.000000000,Monitor Q,Eletrônicos,2776.1,4,0.05,10549.18,São Paulo,Pix,1660,False
2662,2024-01-13 14:39:58.000000000,Fone C,Eletrônicos,1626.54,4,0.14,5595.3,Brasília,Cartão de Crédito,1661,False
2659,2024-01-13 14:53:54.000000000,Cafeteira J,Eletrodomésticos,1092.74,-1,0.11,2917.62,Belo Horizonte,Pix,1662,True
2658,2024-01-13 15:51:23.000000000,Fone J,Eletrônicos,2617.74,1,0.16,2198.9,Curitiba,Cartão de Crédito,1663,False
2663,2024-01-13 16:46:55.000000000,Tênis E,Moda,338.84,1,0.18,277.85,Recife,Pix,1664,False
2666,2024-01-13 16:57:42.000000000,Fone X,Eletrônicos,2957.24,4,0.14,10172.91,Goiânia,Cartão de Débito,1665,False
2657,2024-01-13 17:58:51.000000000,Calça C,Moda,326.14,3,0.13,851.23,Rio De Janeiro,Boleto,1666,False
2668,2024-01-14 09:57:19.000000000,Notebook H,Eletrônicos,2924.86,4,0.01,11582.45,São Paulo,Boleto,1667,False
2675,2024-01-14 10:17:44.000000000,Curso Online O,Educação,731.98,3,0.05,2086.14,Goiânia,Cartão de Débito,1668,False
2676,2024-01-14 10:47:28.000000000,Jaqueta J,Moda,323.03,5,0.2,1292.12,São Paulo,Pix,1669,False
2680,2024-01-14 10:47:41.000000000,Calça K,Roupas,355.99,4,0.18,1167.65,São Paulo,Boleto,1670,False
2683,2024-01-14 11:13:41.000000000,Tênis E,Moda,338.84,2,0.19,548.92,Porto Alegre,Pix,1671,False
2682,2024-01-14 12:43:35.000000000,Cafeteira M,Eletrodomésticos,1122.24,1,0.13,976.35,Recife,Boleto,1672,False
2667,2024-01-14 13:30:48.000000000,Cafeteira J,Eletrodomésticos,1092.74,3,0.0,3278.22,São Paulo,Pix,1673,False
2670,2024-01-14 13:47:23.000000000,Livro A,Livros,124.86,5,0.19,505.68,Campinas,Cartão de Crédito,1674,False
2677,2024-01-14 15:26:56.000000000,Notebook Y,Eletrônicos,2957.81,1,0.05,2809.92,São Paulo,Cartão de Débito,1675,False
2674,2024-01-14 15:31:07.000000000,Air Fryer C,Eletrodomésticos,1110.78,5,0.03,5387.28,Campinas,Cartão de Crédito,1676,False
2672,2024-01-14 15:48:22.000000000,Tênis Y,Moda,341.81,3,0.15,871.62,Brasília,Cartão de Crédito,1677,False
2678,2024-01-14 16:48:07.000000000,Fone C,Eletrônicos,1626.54,4,0.12,5725.42,Salvador,Cartão de Crédito,1678,False
2679,2024-01-14 17:46:33.000000000,Smartphone P,Eletrônicos,3165.38,4,0.17,10509.06,Curitiba,Pix,1679,False
2673,2024-01-14 17:49:06.000000000,Cadeira D,Livros,1723.34,3,0.14,4446.22,Porto Alegre,Cartão de Crédito,1680,False
2671,2024-01-14 18:08:46.000000000,Curso Online L,Educação,649.58,2,0.08,1195.23,Campinas,Cartão de Crédito,1681,False
2669,2024-01-14 18:43:33.000000000,Camisa W,Moda,347.56,2,0.07,646.46,Curitiba,Boleto,1682,False
2681,2024-01-14 23:26:13.000000000,Curso Online L,Educação,649.58,5,0.02,3182.94,Campinas,Cartão de Débito,1683,False
2694,2024-01-15 02:35:33.000000000,Cafeteira M,Eletrodomésticos,1122.24,1,0.19,909.01,Porto Alegre,Pix,1684,False
2686,2024-01-15 03:11:18.000000000,Air Fryer F,Eletrodomésticos,1139.4,1,0.08,1048.25,Rio De Janeiro,Cartão de Débito,1685,False
2688,2024-01-15 09:24:55.000000000,Monitor W,Eletrônicos,2892.83,5,0.06,13596.3,Porto Alegre,Pix,1686,False
2685,2024-01-15 09:44:37.000000000,Tênis Y,Moda,341.81,-1,0.03,994.67,São Paulo,Cartão de Crédito,1687,True
2687,2024-01-15 12:37:03.000000000,Tênis Y,Moda,341.81,5,0.03,1657.78,Goiânia,Cartão de Crédito,1688,False
2684,2024-01-15 14:07:58.000000000,Fone J,Eletrônicos,2617.74,1,0.19,2120.37,Campinas,Boleto,1689,False
2690,2024-01-15 14:15:04.000000000,Cadeira C,Móveis,1791.17,1,0.07,1665.79,São Paulo,Cartão de Débito,1690,False
2692,2024-01-15 15:15:34.000000000,Livro J,Livros,118.5,2,0.03,229.89,Belo Horizonte,Cartão de Débito,1691,False
2693,2024-01-15 16:03:07.000000000,Notebook S,Eletrônicos,2936.46,4,0.03,11393.46,Rio De Janeiro,Cartão de Crédito,1692,False
2691,2024-01-15 17:45:53.000000000,Cadeira O,Educação,1701.19,2,0.2,2721.9,Campinas,Cartão de Débito,1693,False
2689,2024-01-15 19:17:34.000000000,Tênis Y,Moda,341.81,3,0.09,933.14,Brasília,Boleto,1694,False
2701,2024-01-16 08:00:23.000000000,Livro J,Livros,118.5,4,0.05,450.3,Fortaleza,Pix,1695,False
2699,2024-01-16 13:46:01.000000000,Livro F,Livros,123.97,1,0.07,115.29,Porto Alegre,Boleto,1696,False
2696,2024-01-16 13:58:26.000000000,Monitor Q,Eletrônicos,2776.1,1,0.0,2776.1,Florianópolis,Cartão de Débito,1697,False
2697,2024-01-16 15:49:35.000000000,Camisa W,Moda,347.56,4,0.11,1237.31,Recife,Boleto,1698,False
2700,2024-01-16 16:09:21.000000000,Cafeteira M,Eletrodomésticos,1122.24,3,0.0,3366.72,Belo Horizonte,Cartão de Crédito,1699,False
2695,2024-01-16 18:22:26.000000000,Livro A,Livros,124.86,2,0.05,237.23,Campinas,Cartão de Crédito,1700,False
2702,2024-01-16 19:45:37.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.07,1098.53,Rio De Janeiro,Cartão de Débito,1701,False
2698,2024-01-16 23:59:46.000000000,Curso Online O,Educação,731.98,5,0.18,3001.12,Belo Horizonte,Cartão de Débito,1702,False
2712,2024-01-17 09:57:11.000000000,Jaqueta P,Moda,346.61,1,0.13,301.55,Curitiba,Cartão de Crédito,1703,False
2704,2024-01-17 10:55:39.000000000,Fone X,Eletrônicos,2957.24,5,0.12,13011.86,Rio De Janeiro,Cartão de Débito,1704,False
2711,2024-01-17 11:40:58.000000000,Notebook S,Eletrônicos,2936.46,1,0.2,2349.17,Goiânia,Boleto,1705,False
2706,2024-01-17 13:57:11.000000000,Jaqueta P,Moda,346.61,3,0.18,852.66,Recife,Pix,1706,False
2703,2024-01-17 14:21:55.000000000,Notebook S,Eletrônicos,2936.46,5,0.11,13067.25,Goiânia,Cartão de Crédito,1707,False
2714,2024-01-17 14:25:30.000000000,Livro F,Livros,123.97,1,0.07,115.29,Fortaleza,Cartão de Débito,1708,False
2705,2024-01-17 16:23:15.000000000,Camisa W,Moda,347.56,1,0.06,326.71,Brasília,Pix,1709,False
2713,2024-01-17 16:50:05.000000000,Tênis E,Moda,338.84,1,0.08,311.73,São Paulo,Cartão de Crédito,1710,False
2708,2024-01-17 17:10:16.000000000,Monitor Q,Eletrônicos,2776.1,6,0.01,10993.36,Florianópolis,Cartão de Débito,1711,False
2710,2024-01-17 17:28:22.000000000,Cafeteira L,Eletrodomésticos,1181.22,4,0.15,4016.15,Brasília,Cartão de Crédito,1712,False
2709,2024-01-17 20:25:35.000000000,Mesa F,Móveis,1613.02,4,0.01,6387.56,Rio De Janeiro,Boleto,1713,False
2707,2024-01-17 21:13:04.000000000,Camisa V,Moda,301.91,3,0.13,787.99,Salvador,Cartão de Crédito,1714,False
2729,2024-01-18 07:14:07.000000000,Curso Online L,Educação,649.58,4,0.13,2260.54,Porto Alegre,Pix,1715,False
2726,2024-01-18 08:08:13.000000000,Fone J,Eletrônicos,2617.74,5,0.14,11256.28,São Paulo,Boleto,1716,False
2731,2024-01-18 09:50:27.000000000,Notebook H,Eletrônicos,2924.86,5,0.05,13893.08,Campinas,Cartão de Débito,1717,False
2727,2024-01-18 10:14:27.000000000,Cadeira D,Móveis,1723.34,1,0.19,1395.91,Porto Alegre,Boleto,1718,False
2724,2024-01-18 11:01:59.000000000,Smartphone L,Eletrônicos,2719.35,3,0.1,7342.24,Porto Alegre,Boleto,1719,False
2730,2024-01-18 11:51:26.000000000,Camisa U,Moda,337.22,5,0.17,1399.46,Recife,Boleto,1720,False
2718,2024-01-18 12:53:53.000000000,Camisa U,Moda,337.22,4,0.09,1227.48,Curitiba,Boleto,1721,False
2720,2024-01-18 13:06:08.000000000,Calça C,Moda,326.14,1,0.05,309.83,Campinas,Cartão de Débito,1722,False
2722,2024-01-18 14:34:39.000000000,Monitor R,Eletrônicos,2873.03,2,0.01,5688.6,Florianópolis,Pix,1723,False
2728,2024-01-18 15:29:22.000000000,Calça M,Moda,359.68,3,0.02,1057.46,Recife,Cartão de Crédito,1724,False
2717,2024-01-18 16:15:19.000000000,Notebook S,Eletrônicos,2936.46,3,0.03,8545.1,Brasília,Cartão de Débito,1725,False
2721,2024-01-18 16:22:46.000000000,Mesa C,Móveis,1682.78,4,0.17,5586.83,Fortaleza,Pix,1726,False
2732,2024-01-18 16:41:59.000000000,Smartphone N,Eletrônicos,2795.97,5,0.2,11183.88,Salvador,Boleto,1727,False
2716,2024-01-18 17:08:59.000000000,Cadeira C,Móveis,1791.17,4,0.15,6089.98,Fortaleza,Cartão de Crédito,1728,False
2725,2024-01-18 18:01:07.000000000,Cadeira O,Móveis,1701.19,2,0.05,3232.26,São Paulo,Boleto,1729,False
2715,2024-01-18 19:07:27.000000000,Livro F,Livros,123.97,2,0.15,210.75,Rio De Janeiro,Boleto,1730,False
2719,2024-01-18 19:11:25.000000000,Cafeteira J,Eletrodomésticos,1092.74,4,0.19,3540.48,Fortaleza,Pix,1731,False
2723,2024-01-18 20:53:50.000000000,Cadeira D,Móveis,1723.34,2,0.1,3102.01,Campinas,Pix,1732,False
2739,2024-01-19 09:01:49.000000000,Cadeira D,Móveis,1723.34,3,0.19,4187.72,Rio De Janeiro,Pix,1733,False
2741,2024-01-19 13:05:14.000000000,Camisa U,Moda,337.22,4,0.12,1187.01,Florianópolis,Cartão de Débito,1734,False
2736,2024-01-19 13:13:28.000000000,Curso Online B,Móveis,706.69,2,0.13,1229.64,Fortaleza,Boleto,1735,False
2733,2024-01-19 13:58:25.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.02,1157.6,Fortaleza,Cartão de Débito,1736,False
2738,2024-01-19 15:27:51.000000000,Notebook S,Eletrônicos,2936.46,2,0.17,4874.52,Curitiba,Cartão de Crédito,1737,False
2737,2024-01-19 16:39:29.000000000,Fone J,Eletrônicos,2617.74,5,0.07,12172.49,Curitiba,Boleto,1738,False
2740,2024-01-19 18:06:42.000000000,Jaqueta P,Moda,346.61,1,0.09,315.42,São Paulo,Cartão de Crédito,1739,False
2734,2024-01-19 18:56:44.000000000,Fone J,Eletrônicos,2617.74,3,0.07,7303.49,Goiânia,Boleto,1740,False
2743,2024-01-19 18:58:33.000000000,Jaqueta J,Moda,323.03,5,0.14,1389.03,Recife,Cartão de Crédito,1741,False
2735,2024-01-19 19:19:32.000000000,Mesa R,Móveis,1692.0,5,0.11,7529.4,Goiânia,Pix,1742,False
2742,2024-01-19 20:08:09.000000000,Notebook S,Eletrônicos,2936.46,2,0.1,5285.63,Brasília,Cartão de Débito,1743,False
2745,2024-01-20 08:53:49.000000000,Mesa F,Móveis,1613.02,5,0.05,7661.84,Porto Alegre,Pix,1744,False
2750,2024-01-20 09:53:50.000000000,Tênis L,Moda,340.77,4,0.09,1240.4,Florianópolis,Cartão de Crédito,1745,False
2746,2024-01-20 12:31:24.000000000,Livro F,Livros,123.97,4,0.13,431.42,Brasília,Boleto,1746,False
2752,2024-01-20 14:07:31.000000000,Jaqueta J,Moda,323.03,3,0.2,775.27,São Paulo,Boleto,1747,False
2748,2024-01-20 15:48:03.000000000,Livro J,Livros,118.5,4,0.14,407.64,Porto Alegre,Cartão de Crédito,1748,False
2751,2024-01-20 18:06:32.000000000,Camisa U,Moda,337.22,4,0.13,1173.53,Fortaleza,Boleto,1749,False
2747,2024-01-20 18:33:24.000000000,Smartphone P,Eletrônicos,3165.38,2,0.09,5760.99,Florianópolis,Boleto,1750,False
2749,2024-01-20 19:28:38.000000000,Camisa U,Moda,337.22,2,0.08,620.48,Recife,Boleto,1751,False
2744,2024-01-20 22:15:31.000000000,Tênis L,Moda,340.77,1,0.17,282.84,Campinas,Cartão de Débito,1752,False
2764,2024-01-21 07:27:05.000000000,Jaqueta P,Moda,346.61,1,0.18,284.22,Goiânia,Cartão de Débito,1753,False
2756,2024-01-21 08:49:48.000000000,Fone J,Eletrônicos,2617.74,3,0.06,7382.03,Brasília,Boleto,1754,False
2755,2024-01-21 10:29:40.000000000,Air Fryer F,Eletrodomésticos,1139.4,3,0.17,2837.11,Recife,Cartão de Crédito,1755,False
2763,2024-01-21 10:38:04.000000000,Livro F,Livros,123.97,1,0.13,107.85,Campinas,Cartão de Crédito,1756,False
2758,2024-01-21 13:55:14.000000000,Jaqueta F,Moda,367.85,2,0.1,662.13,Goiânia,Cartão de Débito,1757,False
2753,2024-01-21 14:55:10.000000000,Camisa V,Moda,301.91,5,0.17,1252.93,Curitiba,Pix,1758,False
2761,2024-01-21 15:13:10.000000000,Mesa F,Móveis,1613.02,1,0.19,1306.55,Campinas,Boleto,1759,False
2757,2024-01-21 16:47:35.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.19,956.79,São Paulo,Boleto,1760,False
2759,2024-01-21 16:59:50.000000000,Fone J,Eletrônicos,2617.74,1,0.06,2460.68,Rio De Janeiro,Cartão de Crédito,1761,False
2762,2024-01-21 17:29:14.000000000,Fone C,Eletrônicos,1626.54,2,0.07,3025.36,Rio De Janeiro,Boleto,1762,False
2754,2024-01-21 17:56:59.000000000,Air Fryer F,Eletrodomésticos,1139.4,4,0.02,4466.45,Curitiba,Cartão de Débito,1763,False
2760,2024-01-21 19:26:27.000000000,Monitor R,Eletrônicos,2873.03,4,0.16,9653.38,Curitiba,Boleto,1764,False
2773,2024-01-22 09:50:45.000000000,Air Fryer F,Eletrodomésticos,1139.4,5,0.12,5013.36,Salvador,Cartão de Crédito,1765,False
2770,2024-01-22 11:02:29.000000000,Monitor Q,Eletrônicos,2776.1,1,0.13,2415.21,Fortaleza,Boleto,1766,False
2772,2024-01-22 11:11:53.000000000,Notebook Y,Eletrônicos,2957.81,3,0.16,7453.68,Brasília,Cartão de Crédito,1767,False
2768,2024-01-22 12:19:28.000000000,Camisa U,Moda,337.22,0,0.19,1092.59,Belo Horizonte,Cartão de Débito,1768,True
2771,2024-01-22 14:02:33.000000000,Curso Online B,Educação,706.69,5,0.12,3109.44,Porto Alegre,Cartão de Débito,1769,False
2765,2024-01-22 14:12:24.000000000,Calça K,Moda,355.99,2,0.1,640.78,Belo Horizonte,Cartão de Crédito,1770,False
2767,2024-01-22 15:26:49.000000000,Curso Online B,Educação,706.69,5,0.02,3462.78,Goiânia,Cartão de Crédito,1771,False
2766,2024-01-22 17:50:52.000000000,Tênis L,Moda,340.77,5,0.07,1584.58,Rio De Janeiro,Cartão de Crédito,1772,False
2769,2024-01-22 19:52:45.000000000,Air Fryer I,Eletrodomésticos,1210.71,5,0.03,5871.94,São Paulo,Cartão de Crédito,1773,False
2778,2024-01-23 09:28:03.000000000,Fone J,Eletrônicos,2617.74,4,0.14,9005.03,Belo Horizonte,Cartão de Débito,1774,False
2777,2024-01-23 11:48:23.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.18,968.6,Belo Horizonte,Cartão de Crédito,1775,False
2782,2024-01-23 12:13:14.000000000,Tênis L,Moda,340.77,4,0.14,1172.25,Florianópolis,Cartão de Débito,1776,False
2783,2024-01-23 12:45:20.000000000,Cadeira D,Móveis,1723.34,4,0.06,6479.76,Campinas,Boleto,1777,False
2780,2024-01-23 12:51:15.000000000,Notebook H,Eletrônicos,2924.86,5,0.12,12869.38,São Paulo,Boleto,1778,False
2775,2024-01-23 14:41:32.000000000,Monitor W,Eletrônicos,2892.83,5,0.18,11860.6,Brasília,Cartão de Débito,1779,False
2784,2024-01-23 14:57:52.000000000,Calça C,Moda,326.14,4,0.01,1291.51,Belo Horizonte,Cartão de Débito,1780,False
2779,2024-01-23 16:34:40.000000000,Tênis Y,Moda,341.81,3,0.02,1004.92,Porto Alegre,Cartão de Crédito,1781,False
2776,2024-01-23 17:24:56.000000000,Air Fryer I,Eletrodomésticos,1210.71,4,0.1,4358.56,Recife,Cartão de Débito,1782,False
2781,2024-01-23 17:33:56.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.2,2665.87,Campinas,Cartão de Crédito,1783,False
2774,2024-01-23 20:37:36.000000000,Cadeira D,Móveis,1723.34,4,0.0,6893.36,Fortaleza,Cartão de Crédito,1784,False
2788,2024-01-24 11:51:31.000000000,Tênis Y,Moda,341.81,2,0.05,649.44,São Paulo,Cartão de Crédito,1785,False
2793,2024-01-24 13:45:16.000000000,Calça C,Moda,326.14,4,0.01,1291.51,Rio De Janeiro,Boleto,1786,False
2789,2024-01-24 13:46:34.000000000,Cafeteira M,Eletrodomésticos,1122.24,1,0.01,1111.02,Belo Horizonte,Pix,1787,False
2792,2024-01-24 13:54:20.000000000,Cafeteira L,Eletrodomésticos,1181.22,5,0.13,5138.31,Curitiba,Cartão de Crédito,1788,False
2786,2024-01-24 14:51:43.000000000,Air Fryer F,Eletrodomésticos,1139.4,4,0.03,4420.87,Salvador,Cartão de Débito,1789,False
2787,2024-01-24 19:05:37.000000000,Camisa V,Moda,301.91,5,0.14,1298.21,Florianópolis,Boleto,1790,False
2790,2024-01-24 19:49:59.000000000,Mesa F,Móveis,1613.02,3,0.17,4016.42,Campinas,Cartão de Débito,1791,False
2785,2024-01-24 21:56:28.000000000,Fone X,Eletrônicos,2957.24,6,0.0,8871.72,Belo Horizonte,Pix,1792,False
2791,2024-01-24 22:03:46.000000000,Fone J,Eletrônicos,2617.74,1,0.15,2225.08,Curitiba,Cartão de Débito,1793,False
2794,2024-01-25 07:48:18.000000000,Tênis Y,Moda,341.81,4,0.2,1093.79,Rio De Janeiro,Cartão de Crédito,1794,False
2799,2024-01-25 10:08:22.000000000,Smartphone N,Eletrônicos,2795.97,5,0.2,11183.88,Salvador,Cartão de Crédito,1795,False
2797,2024-01-25 11:18:17.000000000,Jaqueta J,Moda,323.03,3,0.18,794.65,Campinas,Cartão de Crédito,1796,False
2798,2024-01-25 13:01:53.000000000,Curso Online B,Educação,706.69,4,0.19,2289.68,Salvador,Cartão de Crédito,1797,False
2795,2024-01-25 14:25:25.000000000,Fone X,Eletrônicos,2957.24,4,0.1,10646.06,Rio De Janeiro,Cartão de Débito,1798,False
2800,2024-01-25 15:36:39.000000000,Livro J,Livros,118.5,2,0.05,225.15,São Paulo,Pix,1799,False
2804,2024-01-25 15:44:58.000000000,Livro A,Livros,124.86,3,0.1,337.12,Salvador,Pix,1800,False
2801,2024-01-25 16:16:18.000000000,Camisa W,Moda,347.56,4,0.01,1376.34,Rio De Janeiro,Pix,1801,False
2805,2024-01-25 16:28:14.000000000,Jaqueta J,Moda,323.03,3,0.13,843.11,São Paulo,Pix,1802,False
2803,2024-01-25 18:46:08.000000000,Cadeira C,Móveis,1791.17,1,0.02,1755.35,Fortaleza,Cartão de Crédito,1803,False
2802,2024-01-25 18:51:44.000000000,Mesa C,Móveis,1682.78,3,0.06,4745.44,Salvador,Cartão de Crédito,1804,False
2796,2024-01-25 22:09:58.000000000,Mesa C,Móveis,1682.78,5,0.14,7235.95,Porto Alegre,Boleto,1805,False
2812,2024-01-26 08:20:40.000000000,Livro A,Livros,124.86,2,0.09,227.25,Campinas,Boleto,1806,False
2811,2024-01-26 08:24:48.000000000,Notebook S,Eletrônicos,2936.46,0,0.06,11041.09,Curitiba,Cartão de Crédito,1807,True
2816,2024-01-26 09:05:39.000000000,Jaqueta F,Moda,367.85,2,0.0,735.7,Rio De Janeiro,Cartão de Crédito,1808,False
2810,2024-01-26 09:40:58.000000000,Notebook Y,Eletrodomésticos,2957.81,5,0.08,13605.93,Curitiba,Cartão de Crédito,1809,False
2814,2024-01-26 10:11:33.000000000,Fone X,Eletrônicos,2957.24,-1,0.04,2838.95,Curitiba,Cartão de Crédito,1810,True
2815,2024-01-26 10:27:53.000000000,Monitor Q,Eletrônicos,2776.1,3,0.01,8245.02,Brasília,Cartão de Débito,1811,False
2808,2024-01-26 14:21:59.000000000,Calça M,Moda,359.68,4,0.1,1294.85,Fortaleza,Boleto,1812,False
2809,2024-01-26 14:36:47.000000000,Camisa W,Moda,347.56,3,0.09,948.84,Goiânia,Cartão de Crédito,1813,False
2818,2024-01-26 14:39:10.000000000,Cadeira O,Móveis,1701.19,5,0.0,8505.95,São Paulo,Cartão de Crédito,1814,False
9484,2024-01-26 14:59:01.000000000,Air Fryer C,Eletrodomésticos,1110.78,1,0.06,1044.13,Recife,Cartão de Débito,1815,False
2820,2024-01-26 16:35:45.000000000,Camisa W,Moda,347.56,2,0.02,681.22,Porto Alegre,Boleto,1816,False
2813,2024-01-26 16:50:01.000000000,Air Fryer F,Eletrodomésticos,1139.4,2,0.08,2096.5,Recife,Pix,1817,False
2807,2024-01-26 17:31:51.000000000,Air Fryer I,Eletrodomésticos,1210.71,2,0.04,2324.56,Salvador,Cartão de Crédito,1818,False
2821,2024-01-26 17:37:56.000000000,Tênis L,Moda,340.77,4,0.11,1213.14,Curitiba,Boleto,1819,False
2806,2024-01-26 18:12:05.000000000,Cafeteira J,Eletrodomésticos,1092.74,1,0.2,874.19,Recife,Pix,1820,False
2817,2024-01-26 20:49:21.000000000,Livro F,Livros,123.97,3,0.09,338.44,Brasília,Cartão de Débito,1821,False
2827,2024-01-27 10:52:22.000000000,Curso Online L,Educação,649.58,1,0.13,565.13,Porto Alegre,Cartão de Débito,1822,False
2830,2024-01-27 11:42:54.000000000,Cadeira O,Móveis,1701.19,2,0.07,3164.21,Curitiba,Cartão de Débito,1823,False
2831,2024-01-27 12:29:10.000000000,Notebook S,Eletrônicos,2936.46,1,0.18,2407.9,Fortaleza,Cartão de Débito,1824,False
2823,2024-01-27 12:54:43.000000000,Camisa V,Moda,301.91,3,0.05,860.44,Porto Alegre,Cartão de Débito,1825,False
2822,2024-01-27 13:07:32.000000000,Cadeira D,Móveis,1723.34,3,0.07,4808.12,Salvador,Pix,1826,False
2824,2024-01-27 14:56:25.000000000,Camisa W,Moda,347.56,3,0.06,980.12,Curitiba,Pix,1827,False
2829,2024-01-27 17:04:10.000000000,Smartphone N,Eletrônicos,2795.97,5,0.0,13979.85,Goiânia,Boleto,1828,False
2826,2024-01-27 17:11:39.000000000,Notebook Y,Eletrônicos,2957.81,3,0.16,7453.68,Salvador,Cartão de Débito,1829,False
2828,2024-01-27 19:30:10.000000000,Air Fryer I,Eletrodomésticos,1210.71,5,0.02,5932.48,Salvador,Cartão de Débito,1830,False
2833,2024-01-27 19:49:20.000000000,Camisa W,Moda,347.56,1,0.09,316.28,Recife,Boleto,1831,False
