ID da Venda,Data da Venda,Produto,Categoria,Preço Unitário,Quantidade Vendida,Desconto,Valor Total,Localização,Forma de Pagamento
2862,2024-01-29 12:00:35.000000000,Tênis E,Moda ,338.84,2,0.06,637.02,Florianópolis,Pix
2867,2024-01-29 12:51:10.000000000,Cadeira D,Móveis,1723.34,4,0.06,6479.76,Goiânia,Cartão de Débito
2857,2024-01-29 12:57:08.000000000,Fone J,Eletrônicos,2617.74,5,0.07,12172.49,Campinas,Boleto
2850,2024-01-29 14:12:03.000000000,Notebook S,Eletrônicos,2936.46,4,0.17,9749.05,Belo Horizonte,Cartão de Crédito
2864,2024-01-29 15:26:25.000000000,Monitor R,Eletrônicos,2873.03,0,0.12,12641.33,Belo Horizonte,Credito
2853,2024-01-29 15:53:08.000000000,Notebook H,Eletrônicos,2924.86,0,0.11,13015.63,Belo Horizonte,Pix
2851,2024-01-29 16:20:47.000000000,Air Fryer I,Eletrodomésticos,1210.71,6,0.1,4358.56,Belo Horizonte,Pix
2865,2024-01-29 16:47:33.000000000,Calça M,Moda,359.68,5,0.01,1780.42,Curitiba,Pix
2860,2024-01-29 17:00:41.000000000,Cafeteira L,Eletrodomésticos,1181.22,5,0.05,5610.8,Porto Alegre,Boleto
2854,2024-01-29 17:09:46.000000000,Smartphone L,Eletrônicos,2719.35,1,0.1,2447.42,Florianópolis,Cartão de Débito
2861,2024-01-29 18:10:33.000000000,Notebook H,Eletrônicos,2924.86,4,0.06,10997.47,Brasília,Boleto
2866,2024-01-29 18:51:55.000000000,Jaqueta J,Moda,323.03,2,0.08,594.38,Salvador,Pix
2863,2024-01-29 18:58:08.000000000,Mesa R,Móveis,1692.0,3,0.04,4872.96,Florianópolis,Cartão de Débito
2856,2024-01-29 20:21:42.000000000,Tênis L,Moda,340.77,3,0.05,971.19,Salvador,Cartão de Débito
2872,2024-01-30 09:12:53.000000000,Smartphone P,Eletrônicos,3165.38,5,0.04,15193.82,São Paulo,Boleto
2868,2024-01-30 09:34:52.000000000,Notebook H,Eletrônicos,2924.86,2,0.01,5791.22,Salvador,Pix
2876,2024-01-30 12:49:26.000000000,Calça M,Moda,359.68,5,0.0,1798.4,Goiânia,Cartão de Crédito
2879,2024-01-30 13:51:27.000000000,Air Fryer C,Eletrodomésticos,1110.78,5,0.07,5165.13,Recife,Pix
2870,2024-01-30 15:33:06.000000000,Cafeteira L,Eletrodomésticos,1181.22,3,0.18,2905.8,Fortaleza,Boleto
2869,2024-01-30 15:56:46.000000000,Cadeira O,Móveis,1701.19,4,0.05,6464.52,Brasília,Cartão de Crédito
2873,2024-01-30 15:56:49.000000000,Calça K,Moda,355.99,3,0.15,907.77,Campinas,Pix
2871,2024-01-30 15:59:31.000000000,Fone X,Eletrônicos,2957.24,3,0.09,8073.27,Rio de Janeiro,Boleto
2874,2024-01-30 17:29:41.000000000,Calça K,Moda,0.0,5,0.02,1744.35,Florianópolis,Cartao de Credito
2877,2024-01-30 18:56:24.000000000,Curso Online O,Educação,731.98,2,0.19,1185.81,Goiânia,Cartão de Débito
2875,2024-01-30 19:28:51.000000000,Smartphone L,Eletrônicos,2719.35,5,0.07,12644.98,São Paulo,Cartão de Crédito
2878,2024-01-30 21:56:17.000000000,Jaqueta F,Moda,367.85,3,0.11,982.16,Fortaleza,Cartão de Débito
2889,2024-01-31 10:37:20.000000000,Curso Online L,Educação,649.58,4,0.07,2416.44,Belo Horizonte,Cartão de Débito
2883,2024-01-31 10:52:12.000000000,Curso Online B,Educação,706.69,5,0.1,3180.11,Campinas,Cartão de Crédito
2880,2024-01-31 10:56:37.000000000,Air Fryer I,Eletrodomésticos,1210.71,5,0.2,4842.84,Campinas,Cartão de Débito
2890,2024-01-31 11:16:27.000000000,Livro A,Livros,124.86,5,0.12,549.38,Florianópolis,Boleto
2886,2024-01-31 12:12:06.000000000,Tênis L,Moda,340.77,5,0.18,1397.16,Porto Alegre,Cartão de Débito
2893,2024-01-31 12:17:58.000000000,Smartphone P,Eletrônicos,3165.38,1,0.02,3102.07,Belo Horizonte,boleto 
2887,2024-01-31 12:34:06.000000000,Jaqueta J,Moda,323.03,1,0.04,310.11,Rio de Janeiro,Cartão de Débito
2894,2024-01-31 14:40:34.000000000,Notebook Y,Eletrônicos,2957.81,5,0.04,14197.49,Brasília,Cartão de Débito
2881,2024-01-31 14:50:57.000000000,Smartphone N,Eletrônicos,2795.97,2,0.07,5200.5,Rio de Janeiro,Cartão de Crédito
2895,2024-01-31 17:37:09.000000000,Livro A,Livros,124.86,5,0.07,580.6,Curitiba,Boleto
2882,2024-01-31 17:49:01.000000000,Livro A,Livros,124.86,1,0.2,99.89,Florianópolis,Boleto
2884,2024-01-31 17:57:54.000000000,Calça M,Moda,359.68,2,0.08,661.81,Campinas,Pix
2888,2024-01-31 18:26:02.000000000,Smartphone P,Eletrônicos,3165.38,2,0.11,5634.38,Rio de Janeiro,Cartão de Crédito
9484,2024-01-31 19:09:07.000000000,Livro F,Livros,123.97,3,0.2,297.53,Florianópolis,Pix
2892,2024-01-31 22:19:46.000000000,Calça M,Moda,359.68,3,0.05,1025.09,Goiânia,Cartão de Crédito
2885,2024-01-31 23:17:29.000000000,Curso Online O,Educação,731.98,3,0.01,2173.98,Florianópolis,Boleto
2904,2024-02-01 03:07:20.000000000,Curso Online L,Educação,649.58,2,0.1,1169.24,Campinas,Pix
2900,2024-02-01 09:34:21.000000000,Tênis L,Moda ,340.77,1,0.06,320.32,Brasília,Cartão de Crédito
2897,2024-02-01 10:26:37.000000000,Fone X,Roupas,2957.24,3,0.19,7186.09,Fortaleza,Cartão de Crédito
9484,2024-02-01 11:31:45.000000000,Air Fryer F,Eletrodomésticos,1139.4,4,0.02,4466.45,Porto Alegre,Boleto
2901,2024-02-01 12:28:49.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.07,3099.08,Rio de Janeiro,Cartão de Débito
2905,2024-02-01 13:19:12.000000000,Air Fryer F,Eletrodomésticos,1139.4,3,0.14,2939.65,Porto Alegre,Cartão de Crédito
2896,2024-02-01 14:50:04.000000000,Notebook Y,Eletrônicos,2957.81,4,0.02,11594.62,São Paulo,Cartão de Débito
2906,2024-02-01 16:37:29.000000000,Air Fryer C,Eletrodomésticos,1110.78,1,0.03,1077.46,Curitiba,Pix
2903,2024-02-01 16:43:34.000000000,Camisa U,Moda,337.22,5,0.19,1365.74,Porto Alegre,Cartão de Débito
2902,2024-02-01 17:18:05.000000000,Cafeteira J,Eletrodomésticos,1092.74,4,0.15,3715.32,Salvador,Cartão de Crédito
2898,2024-02-01 17:31:21.000000000,Cadeira D,Móveis,1723.34,3,0.13,4497.92,Recife,Cartão de Crédito
2899,2024-02-01 19:49:15.000000000,Tênis L,Moda,0.0,4,0.03,1322.19,Porto Alegre,Cartão de Crédito
2912,2024-02-02 08:37:59.000000000,Smartphone N,Eletrônicos,2795.97,1,0.01,2768.01,Campinas,Cartão de Crédito
2908,2024-02-02 10:42:45.000000000,Smartphone N,Eletrônicos,2795.97,3,0.11,7465.24,Belo Horizonte,Boleto
2916,2024-02-02 11:38:15.000000000,Jaqueta F,Moda,367.85,4,0.0,1471.4,Porto Alegre,Cartão de Débito
2914,2024-02-02 12:22:07.000000000,Notebook Y,Eletrônicos,2957.81,1,0.03,2869.08,Florianópolis,Boleto
2919,2024-02-02 13:22:05.000000000,Calça M,Moda,359.68,5,0.16,1510.66,Campinas,Cartão de Crédito
2917,2024-02-02 14:34:40.000000000,Notebook H,Eletrônicos,2924.86,-1,0.19,9476.55,Fortaleza,Boleto
2920,2024-02-02 15:19:14.000000000,Smartphone P,Eletrônicos,3165.38,2,0.1,5697.68,Brasília,Cartão de Crédito
2915,2024-02-02 16:20:45.000000000,Camisa W,Moda,347.56,2,0.01,688.17,Curitiba,Cartão de Débito
2922,2024-02-02 17:08:35.000000000,Cadeira O,Móveis,1701.19,5,0.05,8080.65,Fortaleza,Cartão de Débito
2913,2024-02-02 18:16:32.000000000,Tênis L,Moda,340.77,3,0.04,981.42,Recife,Cartão de Débito
2921,2024-02-02 19:16:22.000000000,Jaqueta P,Moda,346.61,4,0.13,1206.2,Salvador,Cartão de Débito
2909,2024-02-02 19:27:13.000000000,Smartphone N,Eletrônicos,2795.97,5,0.07,13001.26,Rio de Janeiro,Cartão de Débito
2918,2024-02-02 20:33:37.000000000,Cafeteira M,Moda,1122.24,2,0.06,2109.81,Porto Alegre,Cartão de Crédito
2910,2024-02-02 20:41:58.000000000,Monitor Q,Eletrônicos,2776.1,5,0.09,12631.26,Porto Alegre,Cartão de Crédito
2911,2024-02-02 20:58:59.000000000,Livro J,Livros,118.5,4,0.18,388.68,São Paulo,Cartão de Débito
2929,2024-02-03 06:19:38.000000000,Air Fryer F,Eletrodomésticos,1139.4,3,0.1,3076.38,São Paulo,Cartão de Débito
2935,2024-02-03 09:25:32.000000000,Notebook Y,Eletrônicos,2957.81,1,0.01,2928.23,Goiâni@,Cartão de Débito
2931,2024-02-03 09:51:54.000000000,Jaqueta J,Moda ,323.03,5,0.12,1421.33,Salvador,Cartão de Crédito
2927,2024-02-03 11:49:37.000000000,Fone X,Eletrônicos,2957.24,3,0.12,7807.11,Curitiba,Cartão de Crédito
2934,2024-02-03 11:57:00.000000000,Cadeira C,Móveis,1791.17,4,0.11,6376.57,Belo Horizonte,Cartão de Débito
2924,2024-02-03 12:21:08.000000000,Jaqueta F,Moda,367.85,6,0.18,301.64,Brasília,Cartão de Débito
2933,2024-02-03 14:51:14.000000000,Cafeteira L,Eletrodomésticos,1181.22,3,0.12,3118.42,Curitiba,Cartão de Débito
2930,2024-02-03 15:03:31.000000000,Calça M,Moda,359.68,5,0.09,1636.54,Fortaleza,Cartão de Crédito
2926,2024-02-03 15:16:10.000000000,Smartphone L,Eletrônicos,2719.35,2,0.15,4622.89,Fortaleza,Pix
2925,2024-02-03 15:56:03.000000000,Camisa W,Moda,347.56,5,0.03,1685.67,Campinas,Boleto
2928,2024-02-03 17:11:47.000000000,Fone J,Eletrônicos,2617.74,4,0.15,8900.32,Fortaleza,Boleto
2923,2024-02-03 17:14:33.000000000,Notebook Y,Eletrônicos,2957.81,5,0.19,11979.13,Curitiba,Cartão de Crédito
2932,2024-02-03 18:46:53.000000000,Jaqueta J,Moda,323.03,5,0.12,1421.33,Recife,Cartão de Crédito
2939,2024-02-04 06:30:40.000000000,Mesa F,Móveis,1613.02,1,0.01,1596.89,Recife,Boleto
2943,2024-02-04 07:27:13.000000000,Livro F,Livros,123.97,3,0.12,327.28,Recife,Cartão de Débito
2941,2024-02-04 09:21:52.000000000,Curso Online O,Educação,731.98,5,0.15,3110.92,Campinas,Boleto
2940,2024-02-04 09:22:16.000000000,Cadeira O,Móveis ,1701.19,5,0.16,7145.0,Salvador,Boleto
2944,2024-02-04 10:15:33.000000000,Calça K,Moda,355.99,5,0.04,1708.75,Campinas,Pix
2946,2024-02-04 12:07:23.000000000,Fone X,Eletrônicos,2957.24,-1,0.0,8871.72,Brasília,Cartão de Débito
2942,2024-02-04 13:51:31.000000000,Fone J,Eletrônicos,2617.74,4,0.07,9737.99,Rio de Janeiro,Cartão de Crédito
2945,2024-02-04 14:53:10.000000000,Monitor R,Eletrônicos,2873.03,5,0.15,12210.38,Curitiba,Cartão de Crédito
2937,2024-02-04 15:07:31.000000000,Mesa C,Móveis,1682.78,5,0.05,7993.2,Salvador,Boleto
2936,2024-02-04 16:59:08.000000000,Fone J,Eletrônicos,2617.74,1,0.11,2329.79,Fortaleza,Boleto
2938,2024-02-04 21:38:49.000000000,Calça M,Moda,359.68,2,0.13,625.84,Brasília,Cartão de Crédito
2957,2024-02-05 09:42:46.000000000,Air Fryer F,Eletrodomésticos,1139.4,1,0.0,1139.4,Salvador,Pix
2952,2024-02-05 10:05:04.000000000,Jaqueta J,Moda,323.03,3,0.02,949.71,Goiânia,Cartão de Débito
2948,2024-02-05 10:36:33.000000000,Camisa U,Moda,337.22,5,0.07,1568.07,Belo Horizonte,Pix
2949,2024-02-05 11:06:32.000000000,Smartphone N,Eletrônicos,2795.97,5,0.18,11463.48,Florianópolis,Cartão de Crédito
2954,2024-02-05 12:16:41.000000000,Smartphone L,Eletrônicos,2719.35,4,0.09,9898.43,Porto Alegre,Cartão de Crédito
2950,2024-02-05 13:53:16.000000000,Tênis L,Moda,340.77,3,0.11,909.86,Porto Alegre,Cartão de Débito
2953,2024-02-05 16:07:19.000000000,Monitor W,Eletrônicos,2892.83,1,0.14,2487.83,São Paulo,Cartão de Débito
2956,2024-02-05 16:28:16.000000000,Cafeteira J,Eletrodomésticos,1092.74,3,0.17,2720.92,Curitiba,Pix
2955,2024-02-05 17:24:46.000000000,Monitor W,Eletrônicos,2892.83,2,0.02,5669.95,rio de janeiro,Cartão de Crédito
2947,2024-02-05 18:45:55.000000000,Curso Online L,Educação,649.58,1,0.07,604.11,C@mpinas,Cartão de Crédito
2951,2024-02-05 21:20:16.000000000,Curso Online L,Educação,649.58,1,0.13,565.13,São Paulo,Cartão de Crédito
2970,2024-02-06 07:17:24.000000000,Camisa W,Moda,347.56,4,0.17,1153.9,Salvador,Cartão de Débito
2964,2024-02-06 08:30:55.000000000,Mesa F,Móveis,1613.02,1,0.11,1435.59,Rio de Janeiro,Boleto
2962,2024-02-06 09:24:04.000000000,Tênis L,Moda,340.77,5,0.01,1686.81,Brasília,Cartão de Débito
2965,2024-02-06 10:29:24.000000000,Camisa V,Moda,301.91,4,0.0,1207.64,Rio de Janeiro,Cartão de Crédito
2968,2024-02-06 11:37:42.000000000,Smartphone N,Eletrônicos,2795.97,-1,0.09,5088.67,São Paulo,Cartão de Débito
2959,2024-02-06 11:41:13.000000000,Cafeteira J,Eletrodomésticos,1092.74,4,0.03,4239.83,Rio de Janeiro,Cartão de Crédito
2963,2024-02-06 12:47:54.000000000,Jaqueta P,Moda,346.61,1,0.14,298.08,Curitiba,Cartão de Débito
2969,2024-02-06 14:30:02.000000000,Monitor R,Eletrônicos,2873.03,5,0.17,11923.07,Fortaleza,Cartão de Crédito
2967,2024-02-06 14:54:19.000000000,Camisa U,Moda,337.22,5,0.2,1348.88,Brasília,Credito
2961,2024-02-06 15:51:35.000000000,Cadeira D,Móveis,1723.34,0,0.02,5066.62,Recife,pix
2958,2024-02-06 16:24:32.000000000,Calça K,Moda,355.99,3,0.17,886.42,Recife,Pix
2966,2024-02-06 16:47:54.000000000,Camisa V,Moda,301.91,5,0.14,1298.21,Brasília,Boleto
2960,2024-02-06 21:11:19.000000000,Livro J,Livros,118.5,2,0.15,201.45,São Paulo,Pix
2981,2024-02-07 08:46:12.000000000,Monitor Q,Eletrônicos,2776.1,2,0.12,4885.94,Recife,Credito
2979,2024-02-07 09:50:35.000000000,Tênis Y,Moda,341.81,2,0.2,546.9,Brasília,Pix
2976,2024-02-07 12:34:22.000000000,Tênis L,Moda,340.77,3,0.09,930.3,Belo Horizonte,Cartão de Crédito
2972,2024-02-07 14:31:31.000000000,Livro J,Livros,118.5,3,0.01,351.94,Florianópolis,Cartão de Débito
2982,2024-02-07 14:53:40.000000000,Mesa C,Móveis,1682.78,1,0.09,1531.33,Recife,Cartão de Crédito
2978,2024-02-07 14:53:47.000000000,Fone X,Eletrônicos,2957.24,5,0.09,13455.44,Campinas,Cartão de Crédito
2971,2024-02-07 15:00:29.000000000,Camisa U,Moda,337.22,4,0.04,1294.92,Campinas,Boleto
2975,2024-02-07 15:16:10.000000000,Air Fryer F,Eletrodomésticos,1139.4,2,0.14,1959.77,Recife,Pix
2974,2024-02-07 15:42:56.000000000,Notebook S,Eletrônicos,2936.46,5,0.17,12186.31,salvador,Cartão de Débito
2983,2024-02-07 16:24:32.000000000,Calça C,Moda,326.14,3,0.19,792.52,Florianópolis,Cartão de Débito
2973,2026-01-15 10:00:00,Smartphone N,Eletrônicos,2795.97,2,0.06,5256.42,Florianópolis,Pix
2980,2024-02-07 17:53:27.000000000,Air Fryer F,Eletrodomésticos,1139.4,4,0.11,4056.26,Salvador,Pix
2977,2024-02-07 21:36:21.000000000,Curso Online L,Educação,649.58,2,0.16,1091.29,Belo Horizonte,Pix
2993,2024-02-08 11:26:58.000000000,Fone X,Eletrônicos,2957.24,3,0.09,8073.27,Salvador,Cartão de Débito
2984,2024-02-08 11:42:28.000000000,Smartphone P,Eletrônicos,3165.38,3,0.2,7596.91,São Paulo,Pix
3001,2024-02-08 11:54:25.000000000,Monitor W,Eletrônicos,0.0,3,0.03,8418.14,Curitiba,Cartão de Débito
2995,2024-02-08 12:05:15.000000000,Livro F,Livros,123.97,1,0.1,111.57,Goiânia,Pix
2985,2024-02-08 12:05:40.000000000,Livro F,Livros,123.97,5,0.18,508.28,Brasília,Cartão de Crédito
2986,2024-02-08 12:11:07.000000000,Fone X,Eletrônicos ,2957.24,4,0.13,10291.2,Campinas,Cartão de Débito
2987,2024-02-08 12:11:46.000000000,Jaqueta F,Moda,367.85,5,0.06,1728.9,Florianópolis,Boleto
2994,2024-02-08 12:29:45.000000000,Calça C,Moda,326.14,5,0.04,1565.47,Fortaleza,Cartão de Débito
2989,2024-02-08 13:26:54.000000000,Camisa V,Moda,301.91,3,0.07,842.33,Belo Horizonte,Pix
2992,2024-02-08 14:23:29.000000000,Air Fryer F,Eletrodomésticos,1139.4,1,0.07,1059.64,Brasília,Cartão de Crédito
2990,2024-02-08 14:41:22.000000000,Air Fryer I,Eletrodomésticos,1210.71,4,0.15,4116.41,Goiânia,Cartão de Crédito
2999,2024-02-08 15:26:34.000000000,Cadeira C,Móveis,1791.17,1,0.13,1558.32,Florianópolis,Boleto
3000,2024-02-08 15:34:05.000000000,Jaqueta J,Moda,323.03,6,0.06,910.94,Belo Horizonte,Cartão de Débito
2991,2024-02-08 15:52:11.000000000,Cadeira C,Móveis,1791.17,1,0.05,1701.61,Brasília,Cartão de Crédito
2998,2024-02-08 16:59:32.000000000,Fone X,Eletrônicos ,2957.24,4,0.1,10646.06,Recife,Cartão de Crédito
2997,2024-02-08 18:54:49.000000000,Camisa W,Moda,347.56,5,0.18,1425.0,Curitiba,Cartão de Débito
2988,2024-02-08 19:30:06.000000000,Monitor Q,Eletrônicos,2776.1,3,0.07,7745.32,Recife,Cartão de Crédito
2996,2024-02-08 19:45:33.000000000,Air Fryer C,Eletrodomésticos,1110.78,4,0.06,4176.53,Rio de Janeiro,Cartão de Débito
3012,2024-02-09 08:32:47.000000000,Cadeira D,Móveis,1723.34,5,0.04,8272.03,São Paulo,Pix
3010,2024-02-09 11:14:55.000000000,Calça M,Moda,359.68,5,0.09,1636.54,CAMPINAS,Cartão de Crédito
3003,2024-02-09 11:46:30.000000000,Notebook S,Eletrônicos,2936.46,4,0.15,9983.96,São Paulo,Cartão de Crédito
3013,2024-02-09 11:53:50.000000000,Cadeira D,Móveis,1723.34,2,0.18,2826.28,Fortaleza,Cartão de Débito
3002,2024-02-09 12:25:05.000000000,Tênis L,Moda,340.77,3,0.1,920.08,Porto Alegre,Pix
3009,2024-02-09 12:32:38.000000000,Livro A,Livros,124.86,3,0.14,322.14,Rio de Janeiro,Pix
3004,2024-02-09 14:52:31.000000000,Cafeteira M,Eletrodomésticos,1122.24,2,0.04,2154.7,São Paulo,Pix
3006,2024-02-09 16:31:08.000000000,Fone C,Eletrônicos,1626.54,4,0.07,6050.73,Recife,Boleto
3005,2024-02-09 17:59:46.000000000,Jaqueta F,Moda ,367.85,5,0.05,1747.29,Goiânia,Cartão de Débito
3008,2024-02-09 21:36:48.000000000,Monitor R,Eletrônicos,2873.03,2,0.09,5228.91,Florianópolis,Boleto
3011,2024-02-09 21:44:14.000000000,Cadeira C,Móveis,1791.17,1,0.11,1594.14,Belo Horizonte,Cartão de Débito
3007,2024-02-09 22:53:53.000000000,Livro F,Roupas,123.97,2,0.12,218.19,Goiânia,Boleto
3015,2024-02-10 09:40:23.000000000,Air Fryer F,Eletrodomésticos,1139.4,3,0.09,3110.56,São Paulo,Pix
3020,2024-02-10 10:10:11.000000000,Cafeteira J,Eletrodomésticos,1092.74,3,0.12,2884.83,Florianópolis,Cartão de Débito
3017,2024-02-10 12:14:46.000000000,Livro J,Livros,118.5,3,0.18,291.51,Campinas,Cartão de Crédito
9484,2024-02-10 13:10:25.000000000,Tênis L,Moda,340.77,3,0.16,858.74,Curitiba,Pix
3019,2024-02-10 14:43:18.000000000,Monitor R,Eletrônicos,2873.03,1,0.02,2815.57,Curitiba,Cartão de Débito
3016,2024-02-10 15:20:34.000000000,Livro A,Livros,124.86,1,0.14,107.38,São Paulo,Cartão de Débito
3014,2024-02-10 17:42:10.000000000,Curso Online B,Educação ,706.69,5,0.09,3215.44,Porto Alegre,Cartão de Crédito
3018,2024-02-10 19:36:42.000000000,Jaqueta P,Moda,346.61,3,0.08,956.64,Goiânia,debito
3028,2024-02-11 10:50:09.000000000,Mesa F,Móveis,1613.02,4,0.07,6000.43,Belo Horizonte,Boleto
3027,2024-02-11 13:05:22.000000000,Cadeira O,Móveis,1701.19,5,0.14,7315.12,São Paulo,Pix
3023,2024-02-11 14:52:05.000000000,Livro J,Livros,118.5,5,0.16,497.7,Campinas,Boleto
3025,2024-02-11 16:48:30.000000000,Smartphone P,Eletrônicos,3165.38,5,0.15,13452.87,Fortaleza,Pix
3024,2024-02-11 17:43:11.000000000,Monitor Q,Eletrônicos,2776.1,1,0.06,2609.53,Recife,Cartão de Crédito
3029,2024-02-11 18:45:28.000000000,Livro F,Livros,123.97,2,0.17,205.79,Goiânia,Cartão de Débito
3026,2024-02-11 20:40:22.000000000,Air Fryer I,Eletrodomésticos,1210.71,3,0.04,3486.84,Salvador,Cartão de Crédito
3022,2024-02-11 21:32:53.000000000,Notebook Y,Eletrônicos,2957.81,2,0.2,4732.5,Salvador,Boleto
3036,2024-02-12 06:10:11.000000000,Air Fryer I,Eletrodomésticos,1210.71,1,0.14,1041.21,Campinas,Cartão de Débito
3031,2024-02-12 07:07:34.000000000,Smartphone N,Eletrônicos,2795.97,4,0.16,9394.46,São Paulo,Pix
3032,2024-02-12 11:25:49.000000000,Mesa F,Móveis,1613.02,2,0.09,2935.7,Campinas,Cartão de Débito
3034,2024-02-12 11:37:09.000000000,Cafeteira J,Eletrodomésticos,1092.74,1,0.03,1059.96,Campinas,Pix
3033,2024-02-12 12:56:02.000000000,Cafeteira M,Eletrodomésticos,1122.24,3,0.14,2895.38,Recife,Pix
3030,2024-02-12 14:56:34.000000000,Notebook S,Eletrônicos,2936.46,2,0.01,5814.19,Brasília,Cartão de Débito
3035,2024-02-12 15:29:55.000000000,Calça C,Moda,326.14,3,0.02,958.85,Belo Horizonte,Cartão de Crédito
3037,2024-02-12 19:55:26.000000000,Calça C,Moda,326.14,1,0.19,264.17,Belo Horizonte,Cartão de Crédito
3041,2024-02-13 10:18:20.000000000,Smartphone P,Eletrônicos,3165.38,3,0.14,8166.68,Rio de Janeiro,Cartão de Crédito
3049,2024-02-13 11:06:05.000000000,Air Fryer I,Eletrodomésticos,1210.71,4,0.08,4455.41,Porto Alegre,Cartão de Crédito
3040,2024-02-13 12:28:00.000000000,Curso Online B,Educação,706.69,5,0.06,3321.44,Porto Alegre,Pix
3038,2024-02-13 12:35:02.000000000,Fone C,Eletrônicos,1626.54,1,0.13,1415.09,São Paulo,Cartão de Crédito
3042,2024-02-13 13:59:55.000000000,Jaqueta J,Moda,323.03,2,0.07,600.84,Fortaleza,Cartão de Crédito
3046,2024-02-13 14:19:30.000000000,Jaqueta F,Moda,367.85,3,0.04,1059.41,Salvador,Boleto
3045,2024-02-13 14:54:51.000000000,Fone X,Eletrônicos,2957.24,5,0.12,13011.86,Porto Alegre,Cartão de Débito
3047,2024-02-13 16:05:39.000000000,Curso Online O,Educação,731.98,5,0.1,3293.91,Recife,Boleto
3044,2024-02-13 16:09:47.000000000,Fone C,Eletrônicos,1626.54,1,0.01,1610.27,Florianópolis,Cartão de Débito
3043,2024-02-13 16:31:36.000000000,Fone J,Eletrônicos,2617.74,2,0.17,4345.45,Belo Horizonte,Boleto
3048,2024-02-13 17:51:26.000000000,Cafeteira L,Eletrodomésticos,1181.22,5,0.02,5787.98,São Paulo,Boleto
3050,2024-02-13 21:19:45.000000000,Camisa V,Moda,301.91,3,0.11,806.1,Recife,Pix
3039,2024-02-13 21:46:07.000000000,Fone J,Eletrônicos,2617.74,4,0.18,8586.19,Belo Horizonte,Cartão de Crédito
3053,2024-02-14 09:06:11.000000000,Calça K,Moda ,355.99,2,0.07,662.14,Recife,Pix
3062,2024-02-14 09:15:46.000000000,Air Fryer F,Eletrodomésticos,1139.4,3,0.04,3281.47,Recife,Cartão de Débito
3063,2024-02-14 09:30:46.000000000,Cadeira D,Móveis,1723.34,3,0.0,5170.02,Campinas,Cartão de Débito
3057,2024-02-14 12:00:48.000000000,Cadeira C,Móveis,1791.17,2,0.02,3510.69,Salvador,Cartão de Crédito
3054,2024-02-14 12:21:04.000000000,Curso Online B,Educação,706.69,1,0.12,621.89,Recife,Pix
3059,2024-02-14 12:22:16.000000000,Calça C,Roupas,326.14,1,0.01,322.88,Porto Alegre,Pix
3061,2024-02-14 13:44:04.000000000,Livro J,Livros ,118.5,5,0.12,521.4,Porto Alegre,Cartão de Débito
3065,2024-02-14 13:59:11.000000000,Livro A,Livros,124.86,1,0.07,116.12,São P@ulo,Pix
3060,2024-02-14 14:00:58.000000000,Mesa C,Móveis,1682.78,2,0.06,3163.63,Fortaleza,Pix
3052,2024-02-14 14:04:36.000000000,Curso Online L,Educação,649.58,3,0.1,1753.87,Brasília,Cartão de Crédito
3064,2024-02-14 15:09:50.000000000,Fone X,Eletrônicos,2957.24,4,0.17,9818.04,Belo Horizonte,Cartão de Crédito
9484,2024-02-14 15:31:40.000000000,Camisa V,Moda,301.91,2,0.18,495.13,Goiânia,Boleto
3056,2024-02-14 16:44:06.000000000,Cafeteira M,Eletrodomésticos,1122.24,2,0.19,1818.03,Salvador,Cartão de Débito
3051,2024-02-14 17:04:10.000000000,Smartphone P,Eletrônicos,3165.38,1,0.2,2532.3,Recife,Pix
3055,2024-02-14 17:46:29.000000000,Calça C,Moda,326.14,1,0.11,290.26,Curitiba,Pix
3076,2024-02-15 06:14:02.000000000,Notebook H,Eletrônicos,2924.86,1,0.13,2544.63,Recife,Boleto
3079,2024-02-15 07:23:09.000000000,Notebook S,Eletrônicos,2936.46,5,0.03,14241.83,Goiânia,Cartão de Crédito
3070,2024-02-15 10:53:40.000000000,Livro J,Livros ,118.5,3,0.07,330.61,Curitiba,Cartão de Crédito
3071,2024-02-15 11:51:39.000000000,Tênis L,Moda,340.77,6,0.1,1226.77,Florianópolis,Boleto
3073,2024-02-15 12:09:54.000000000,Livro J,Livros,118.5,3,0.06,334.17,GOIÂNIA,Cartão de Crédito
3069,2024-02-15 13:02:32.000000000,Jaqueta F,Moda,367.85,5,0.03,1784.07,Belo Horizonte,Cartao de Credito
